,origin,dest,commodity,tmiles_2012,tmiles_2013,tmiles_2014,tmiles_2015,tons_2012,tons_2013,tons_2014,tons_2015,value_2012,value_2013,value_2014,value_2015,curval_2013,curval_2014,curval_2015,value_total,tmiles_total,tons_total,curval_total
2132,,MO,Printed_prods,331.23261549753516,339.11141864216023,348.71652016826664,350.24562117731983,485.11210906789455,495.55591271497065,501.48211311442975,495.47211364007813,3031.3959483218878,3128.468954756211,3151.553959825678,3051.9622616733864,3297.2649000000047,3345.165900000007,3257.1688999999988,12363.381124577156,1369.306175485284,1977.6222485373758,12930.995648321907
2133,,MS,Printed_prods,69.64879995132006,78.07749994931605,75.02910003115895,74.57170003773896,98.45479995300303,104.72039961343512,101.69069984170517,100.52129988775516,740.6077964056398,772.4212774498487,755.4744026098282,737.2509659157691,776.1787000000008,760.0487999999997,742.6506000000004,3005.7544423810878,297.3270999695336,405.3871992958981,3019.4858964056402
2134,,MT,Printed_prods,44.176000141500026,44.71650457271003,43.81870258227005,42.68320276358006,32.959799999999994,33.95240340871997,33.28400377469999,32.47150396513999,352.9412134821002,362.19332024499977,357.11480291740014,345.81520377729987,364.6314999999997,359.7035999999998,348.8015000000002,1418.0645404218003,175.39441006006024,132.6677111485601,1426.0778134821005
2135,,Mexico,Printed_prods,106.833234340735,109.31603869404795,110.81443973620001,111.82813821831144,132.99802052470457,137.78147205781195,135.9141836495637,137.5967615115789,615.2412167905663,641.8661493271674,649.8475133821005,657.5279080769986,799.7144999999985,812.2162999999987,824.3053999999976,2564.482787576836,438.7918509892927,544.2904377436574,3051.4774167905666
2136,,NC,Printed_prods,166.97229387782392,167.23189633080787,158.37529481513343,152.4447916852254,245.0565013424806,242.00731149527766,231.4654104035283,222.49431444330807,1970.913307158973,1938.5898610114434,1850.3831545868788,1791.3400228344876,1974.8621999999923,1889.4863999999957,1833.825499999998,7551.226345591795,645.0242767089878,941.0235376845917,7669.08740715897
2137,,ND,Printed_prods,105.32491206409996,101.79710999196,106.33901553592011,107.49901512831003,117.76310700000005,113.09090666815011,113.37010926531016,114.93670967237021,635.9659453120001,612.2699373414009,607.6469409868889,610.137442783849,623.7266999999998,622.7271,626.2817999999999,2466.020266424141,420.96005272028987,459.16083260583065,2508.7015453120007
2138,,NE,Printed_prods,79.6543000000002,90.99600000000004,90.48790000000004,87.64840000000005,96.28540000000018,108.97250000000007,108.16410000000006,103.6030000000001,667.2311000000005,751.4774000000001,744.3234999999997,720.9650000000001,753.9305999999999,747.8928999999999,725.2666000000004,2883.9970000000008,348.7866000000001,417.0250000000003,2894.3212000000008
2139,,NH,Printed_prods,38.28220069390009,37.580299466500065,35.89070017660007,35.88790051050008,68.54579552180014,66.59840512841016,63.021503116600066,63.28989734820006,302.93198136330005,292.17299324559997,277.6947087966999,278.69450178909966,294.5271000000001,281.0123000000001,282.44640000000027,1151.4941851946994,147.64110084749998,261.45560111501,1160.9177813632998
2140,,NJ,Printed_prods,480.74109841612267,511.514705196836,515.1419996618412,514.8122018349691,901.0422752231901,945.3314391026286,937.3634019068426,934.6578301188639,4456.3023333040965,4714.4256339412,4730.392272714923,4697.217905960746,4834.213100000019,4859.330100000016,4833.296000000029,18598.338145920872,2022.2100051097802,3718.3949463515423,18983.141533304097
2141,,NM,Printed_prods,67.70700000000011,66.87490000000008,68.09800000000011,67.7066000000001,59.273500000000055,58.82810000000005,59.98620000000008,59.6013000000001,355.09039999999965,354.31459999999953,352.8423999999997,350.1729000000003,355.45939999999956,354.51950000000005,352.2472999999998,1412.4202999999998,270.3865000000001,237.68910000000005,1417.3166000000003
2142,,NV,Printed_prods,241.2611042838901,227.73579876063843,213.80760381804362,207.7751060302333,221.71260257910617,211.63307031466294,198.1951350949539,190.70562987028944,2063.6964139409156,1981.4195163762897,1835.8748924326967,1771.6899612825557,2002.4098999999967,1857.6709000000008,1795.7371999999991,7652.680784032448,890.5796128928049,822.2464378590115,7719.514413940918
2143,,NY,Printed_prods,955.1520256911335,960.3828651939748,901.6882464378028,883.6108829361542,1672.5349236411062,1647.8347586516604,1557.003208105952,1521.0618032796385,8671.661947067016,8603.988964126325,8167.1011339124725,7951.9796422059835,9993.38420000002,9496.032000000047,9294.293600000063,33394.73168731166,3700.8340202590994,6398.434693678403,37455.37174706701
2144,,OH,Printed_prods,389.3580981381006,411.8024016879167,409.45560972544814,410.2857954661684,663.8134880351654,689.3970588837057,693.0576874122376,695.2356818193018,3880.9100515814007,4070.863513935607,4107.837879599866,4120.27806249244,4097.688900000008,4141.541700000014,4159.588500000022,16179.889507609267,1620.9019050176382,2741.503916150412,16279.729151581407
2145,,OK,Printed_prods,257.75849996670036,259.98769995830025,258.98610004170035,255.60780000830002,347.8070999999992,352.7143999499997,350.60640002499946,347.10829999169994,1362.2787998330002,1376.7871998329977,1361.0437996669998,1344.436900167,1381.5318000000009,1367.7254999999986,1352.6204999999984,5444.5466995000015,1032.340099975001,1398.2361999666987,5464.156599833004
2146,,OR,Printed_prods,361.4403992205695,358.3080012869998,345.8050008844503,328.55359942363987,202.07879857436822,198.14990225398427,191.75760418977015,182.55059977267027,1208.5792030472878,1191.5413988153796,1143.2940923558292,1087.6647920864295,1197.1896999999994,1150.1699999999992,1095.6186999999968,4631.079486304932,1394.1070008156585,774.5369047907916,4651.557603047282
2147,,PA,Printed_prods,670.5110400300047,691.5362276401119,684.8681294621529,664.2371176455441,1061.5442463106854,1075.1229778509046,1067.070180935039,1032.1428366907728,5922.743007296895,6012.224308263586,5999.458554026707,5772.605631960573,6203.179300000026,6188.2037,5965.4756000000025,23707.031501547684,2711.1525147778307,4235.880241787419,24279.601607296863
2148,,RI,Printed_prods,37.44880191948001,43.11390254948001,39.23230535369201,39.13550273869202,77.96850072342,81.36900129802007,78.65349671395008,78.30199978395005,596.719717947001,627.0277880809999,619.0544375224005,619.4850080782996,642.1152999999996,634.7310999999996,636.5518999999997,2462.2869516286983,158.93051256134402,316.2929985193402,2510.1180179469993
2149,,Rest of Americas,Printed_prods,37.9677087831453,41.94621115149291,41.568115540059374,42.11841655939837,73.1442185589333,90.14532458685517,82.01591539462002,81.93033222512864,375.3810820606679,509.5845546850973,455.4415094347897,459.1401925637618,542.5101999999991,491.3403999999987,496.03619999999887,1799.5473387443176,163.6004520340959,327.23579076553483,1905.2678820606654
2150,,SC,Printed_prods,139.21960342445513,131.38620130783343,130.69270165027467,126.08120171515137,244.83330217902076,238.82000166878657,235.8415009916326,227.0167013538008,1302.9749015915093,1228.07230296938,1198.654902163628,1142.842102391203,1237.454899999998,1208.5860999999986,1154.0291999999972,4872.544209115718,527.3797080977135,946.5115061932391,4903.045101591525
2151,,SD,Printed_prods,49.19120000000012,48.9176000000001,46.93760000000004,45.517200000000074,61.54300000000009,61.76130000000003,59.145200000000116,57.52280000000007,552.9118999999996,542.9539000000002,520.3874000000003,498.2052,544.7333999999996,522.8726999999996,501.16659999999973,2114.4584000000004,190.56360000000004,239.97230000000013,2121.684599999998
2152,,SE Asia Oceania,Printed_prods,51.84389997318587,58.093699385245,51.022199512988436,50.53339921467831,58.48650812633308,65.09961166521511,61.420903377510975,60.63710255713855,404.26613145379105,478.85065961857975,442.4502567819626,434.553119890437,534.2570000000002,504.19869999999935,495.70310000000103,1760.12016774477,211.493198086097,245.64412572619702,1938.4249314537906
2153,,SW Cent Asia,Printed_prods,26.03051112657704,26.37861075650237,27.56011484745003,28.014215770146123,58.489539525663574,64.6076369559734,65.47425276928513,65.33455306781818,218.01434567755356,229.62113067444042,257.49631235078334,255.6738117678366,269.941,302.38459999999884,300.59289999999936,960.8056004706119,107.9834525006765,253.90598231873878,1090.932845677552
2154,,TN,Printed_prods,458.94123330569795,437.3161310421591,426.2845791345734,423.45713680416014,536.7150762599623,546.455289886719,533.067177279941,527.4149470906794,3371.4580029375643,3530.8955679239634,3455.134111370257,3423.197738655205,3618.505900000013,3547.6583000000096,3519.905100000014,13780.685420886983,1745.9990802865998,2143.6524905173255,14057.527302937533
2155,,TX,Printed_prods,1373.8435109227728,1393.1662091990793,1366.4635091323105,1298.3422102363827,1359.076205916995,1367.5054054396658,1340.350813605214,1267.5300140094719,6414.240425283253,6520.322525017328,6376.22792157726,6049.917423243089,6553.857800000065,6420.27550000006,6099.811100000039,25360.70829512086,5431.815439490601,5334.462438971413,25488.184825283217
2156,,UT,Printed_prods,177.8440000000005,175.6116999999999,167.61770000000004,162.92800000000025,171.1358000000004,170.47500000000036,162.7548000000003,157.70310000000015,785.9753999499991,777.8444000499994,734.5997000000003,716.0127999999996,780.3598999999998,738.0939000000002,720.2535999999998,3014.4323,684.0014000000007,662.0687000000012,3024.6827999500015
2157,,VA,Printed_prods,319.1956097468787,316.2669175445814,320.46160369465275,320.8380189877797,480.2327072471425,473.5855078249222,473.7249940667575,474.4952156504428,2759.3813424975665,2720.8201347280415,2673.7461662370906,2681.7816887161275,2750.5734000000048,2706.660700000021,2717.8637000000153,10835.729332178767,1276.7621499738918,1902.038424789268,10934.479142497537
2158,,VT,Printed_prods,25.99929966117999,25.95269990569999,25.424699944899984,25.671699817299984,54.29119945700007,53.98020451920002,52.88639985190008,52.99720409920004,217.7523633113998,216.72419758209995,214.60670329699974,214.94130224600002,218.57319999999976,217.3291,218.0053000000001,864.0245664365003,103.04839932908001,214.15500792730032,871.6599633114006
2159,,WA,Printed_prods,546.0481109216089,538.7445078293837,482.1590074229944,459.66490793786784,484.2154041641657,480.76149199294645,435.328305437592,417.56730254264363,2086.300763552479,2068.4257695235647,1875.860612597118,1789.5740120843373,2080.6003999999957,1888.332700000001,1803.7063999999964,7820.16115775752,2026.6165341118585,1817.8725041373539,7858.940263552485
2160,,WI,Printed_prods,346.430696198221,348.33719900992855,335.4381958081811,318.0416970762604,572.2910656486612,562.3736453285682,539.636768905521,510.0735992995306,2248.417262749801,2212.471137278185,2090.199341203448,1978.0510058740724,2249.268100000004,2131.6582000000017,2022.9320000000014,8529.138747105502,1348.2477880925892,2184.3750791822813,8652.275562749799
2161,,WV,Printed_prods,91.9489000000001,93.4469,92.98630000000011,91.49310000000006,164.7191000000003,168.09320000000022,165.67000000000013,163.05670000000015,515.0741999999997,518.3584999999999,509.03319999999945,503.5599,520.0416999999998,511.4645999999998,506.5549999999994,2046.0257999999992,369.87520000000023,661.539,2053.1355000000012
2162,,WY,Printed_prods,69.36900000000003,68.63510000000004,66.7277,64.1992,59.29760000000004,58.69140000000002,57.06080000000002,54.88600000000001,103.323,101.74920000000004,97.61770000000004,92.73730000000005,102.11710000000005,98.08750000000005,93.29020000000001,395.4272,268.9309999999999,229.93580000000006,396.81780000000026
2163,,AK,Textiles/leather,75.48639999999992,77.30450000000009,80.52110000000023,81.36520000000019,25.40659999999991,26.06309999999995,27.22029999999996,27.602199999999957,444.31240000000025,436.28809999999953,465.20909999999964,470.35329999999925,440.9888000000003,479.5089000000004,481.7060999999994,1816.1628999999973,314.6772000000003,106.29220000000004,1846.5162000000007
2164,,AL,Textiles/leather,511.29572005787895,495.7465826542655,470.94493163220386,480.1863268128742,877.0101374460729,873.641102328585,824.8313797954147,840.6581420031313,13247.112843040415,12972.486217875083,13565.01097274833,13762.470186139239,13391.896199999977,14211.495799999951,14324.169099999986,53547.080219803145,1958.1735611572315,3416.1407615732123,55174.673943040514
2165,,AR,Textiles/leather,256.20320000000015,263.45430000000016,267.78499999999997,278.42269999999996,284.7782000000004,289.75839999999994,293.2365,304.3342000000001,4501.765700000004,4476.446900000002,4526.977200000003,4665.265399999996,4524.8826000000045,4660.620399999992,4772.657300000011,18170.455200000004,1065.8652,1172.1073000000004,18459.926000000007
2166,,AZ,Textiles/leather,882.0208924077086,867.0303012042267,887.6814947606053,892.2365998063398,689.0937049379955,687.4527952240378,712.8511926816648,715.8474968610252,6243.45677085577,6186.667216750501,6425.505450475627,6432.233751786945,6258.404900000019,6618.631199999983,6583.832700000005,25287.86318986882,3528.969288178884,2805.245189704729,25704.325570855737
2167,,Africa,Textiles/leather,47.27629969473809,43.24568414143648,48.177520771021086,47.193918626479395,184.48289317595086,188.4763621880878,195.59908716271005,193.35808196735027,230.88217870308412,259.64425182789745,311.19340354543846,307.3060560568829,343.1402999999996,423.8923999999999,415.40699999999924,1109.0258901333043,185.8934232336746,761.9164244940945,1413.3218787030823
2168,,CA,Textiles/leather,6458.99048321452,6242.358204793728,6358.956833685808,6392.331572389281,2714.160865261127,2636.4064830613283,2678.8659270012577,2689.930134486556,28741.96397904684,27634.381852039656,27740.001314359404,27843.92276911642,28460.74759999989,29109.820599999857,29035.258600000005,111960.26991456226,25452.6370940829,10719.363409809956,115347.7907790471
2169,,CO,Textiles/leather,461.68250105744886,461.7738007236763,469.5580002679049,476.1929006885669,403.448200378983,402.4276014245763,410.2222006115762,415.59199946718246,7549.774808374248,7524.356908072456,7720.866509455252,7792.39529445385,7604.905600000016,7947.2201000000105,7970.144900000003,30587.393520355803,1869.2072027375984,1631.6900018823214,31072.045408374266
2170,,CT,Textiles/leather,192.65920893446096,203.98492833405635,211.55922228566575,216.52219176325931,244.20977429913137,246.15817875805695,255.45865593149344,263.78258475021744,4658.966900218083,4819.761553668507,5034.906736926712,5184.562255972094,5884.286300000013,6285.837300000011,6475.80440000001,19698.19744678539,824.7255513174428,1009.6091937388968,23304.894900218052
2171,,Canada,Textiles/leather,570.4080018725268,572.7110028372743,575.433967978997,584.5270347175933,564.9935403007476,574.1563111859724,570.6375023112327,576.5346447199017,5730.724945235026,5819.162726067724,5730.354643803989,5786.631736420153,6674.089200000018,6680.393000000012,6698.5641000000405,23066.874051526793,2303.0800074064045,2286.3219985178634,25783.77124523497
2172,,DC,Textiles/leather,14.467103144799946,31.059902398199913,32.174503384849984,30.092598807099925,27.517595916049903,58.41078525640025,59.287291326350235,55.07567649535034,755.0162586419997,1612.3541229669986,1626.5519886449993,1503.818708443,1705.9497999999983,1748.1690000000042,1608.403200000003,5497.741078697003,107.79410773495009,200.29134899415018,5817.538258642006
2173,,DE,Textiles/leather,102.26070068458009,105.72719709592015,112.43359557927,114.71019588896,212.69446859953544,214.55703761290036,224.83538081861008,228.41971284720023,4638.6348443213965,4667.227390696836,4830.130588163786,4894.899812757803,4754.378100000015,5011.4452,5047.96970000001,19030.892635939777,435.1316892487298,880.5065998782463,19452.42784432137
2174,,Eastern Asia,Textiles/leather,469.2836496667881,531.3673696079569,520.4225544747412,503.06584747447846,1192.7635577339277,1276.9340127196604,1261.2745498121649,1238.756927371277,3142.7009539019787,3467.8072225150236,3247.634286833876,3165.7192122582774,4251.547200000006,4065.3527000000017,3942.095400000006,13023.86167550915,2024.139421223964,4969.72904763706,15401.696253901982
2175,,Europe,Textiles/leather,398.6001849715114,426.1746998105156,443.72523620508787,433.8332229600025,1251.5301548328453,1325.8692473657745,1335.523395820875,1312.8071760035584,2604.147309076524,2941.312513065019,3231.7926081093,3178.9007873159526,3600.767000000011,3937.8033000000164,3847.6221000000087,11956.153217566782,1702.3333439471157,5225.72997402308,13990.339709076523
2176,,FL,Textiles/leather,1702.7905138641484,1657.3094089438628,1726.9666114887264,1738.569011759177,1706.5956041575525,1580.647697432928,1662.1248020977957,1669.678012856372,19671.064414500634,19438.308767770115,19662.50456994963,19638.700763283232,19679.274599999935,20291.742900000052,20141.79079999994,78410.57851550404,6825.635546055989,6619.046116544688,79783.8727145008
2177,,GA,Textiles/leather,1444.0757458127614,1493.7701693459906,1481.6950287391708,1501.1773678546672,2356.6305389736426,2438.7242129616548,2410.8001524610486,2412.3679384961383,15422.277728460847,15835.907642164153,15881.117508153187,16044.524240315715,16844.415799999962,17184.301499999947,17293.965399999957,63183.82711909401,5920.718311752624,9618.522842892435,66744.96042846086
2178,,HI,Textiles/leather,72.25190000000009,70.91830000000004,76.09600000000017,80.01729999999999,21.35699999999997,21.18069999999997,22.95949999999999,24.22869999999999,749.1041000000007,767.5216999999996,841.1609000000003,891.265899999999,775.5264000000003,865.6787000000014,911.4375999999996,3249.052599999998,299.2834999999996,89.72590000000012,3301.7468000000067
2179,,IA,Textiles/leather,290.6327053503623,301.1373095603799,309.65480464959,319.7789059102901,316.6471899999991,325.12219107583013,333.26838753868975,342.14839027293965,4921.469374199523,5035.389902105985,5179.205468669869,5282.303658421151,5249.915700000003,5480.813300000009,5556.267799999999,20418.36840339653,1221.2037254706224,1317.186158887458,21208.46617419954
2180,,ID,Textiles/leather,149.9117995485001,149.04529465760012,155.84899658160015,156.5376970146,164.53510000000028,162.99170025400014,169.3091993407002,170.5960045800001,2032.975199482501,2009.811700415999,2084.1666909759992,2097.5984433010017,2033.6969999999974,2148.0794000000074,2148.2123000000042,8224.552034175502,611.3437878023014,667.4320041747002,8362.96389948251
2181,,IL,Textiles/leather,606.5964109623557,644.208308624184,665.6633088813077,683.9529075335574,726.9434035905592,756.3615040348774,785.1702067686001,798.9365106021329,12516.646159476702,13141.670657577353,13599.873770116059,13661.423174295254,13332.400799999958,14056.977500000026,14032.283699999958,52919.61376146553,2600.420936001429,3067.4116249961908,53938.30815947662
2182,,IN,Textiles/leather,434.23887550599125,436.3382208847754,432.6301951070754,443.7669693127191,534.5046479134979,524.4294958666492,525.7802521916262,534.3811365628388,6678.027468190938,6528.757833627105,6540.406666001543,6630.868533132306,6778.037300000013,6904.258099999999,6962.24170000002,26378.060500951855,1746.9742608105605,2119.0955325346167,27322.56456819092
2183,,KS,Textiles/leather,424.29449958329997,396.0435000000005,390.3809999750004,412.72010002080066,318.4535000000004,303.8655999792001,300.96370018750065,316.64760035420034,4048.7324981880024,3926.443698854002,3973.080697729005,4144.600999896002,3974.245400000004,4091.327700000007,4240.917000000007,16092.857894667,1623.4390995790989,1239.930400520903,16355.222598188007
2184,,KY,Textiles/leather,518.4619060114424,517.868815716495,513.7627109720877,538.8305107159066,628.1294099217145,633.5907261161569,640.9812096610425,664.7730099352518,9833.11585392592,10172.82580896875,10336.103811532183,10684.016986173032,10436.064799999975,10782.67029999995,11079.297299999957,41026.0624606,2088.923943415959,2567.4743556341928,42131.148253925814
2185,,LA,Textiles/leather,198.86584348930248,199.09375183128316,206.62945060954186,210.48354950609797,259.98103499462815,264.49078854376273,275.5728810981052,280.8239924197069,4644.405364431779,4665.864153794678,4733.468895776972,4810.529254522074,4780.399200000024,4962.072900000013,5010.269500000031,18854.267668525346,815.0725954362188,1080.8686970562032,19397.14696443173
2186,,MA,Textiles/leather,671.7013089258293,634.543060822174,628.1171852306857,644.7172718699433,749.3111534754879,738.0401914003436,754.1003752900842,770.4214596832683,8547.514669278471,8467.088575679294,8676.160512252505,8867.79044455656,9104.857699999986,9511.352100000013,9689.169100000005,34558.55420176683,2579.0788268486403,3011.8731798491935,36852.89356927842
2187,,MD,Textiles/leather,304.7744482934964,326.2449558448237,339.3680754176555,348.52746788460706,401.78809371778675,427.3472267043308,442.38603573894363,452.9771870370807,7298.9891793293355,7796.13125698309,8041.26116012673,8226.102320938944,8300.442999999988,8637.229800000003,8798.544299999989,31362.483917378126,1318.9149474405897,1724.4985431981468,33035.20627932922
2188,,ME,Textiles/leather,103.47930303179992,104.79640141940001,109.46209134850015,111.80880053729999,91.23825868100005,92.41600924008002,100.03970989688014,102.6168829173301,1275.8395524415016,1294.3242885427999,1399.726916292,1433.686654319399,1379.0598,1537.803599999999,1570.288700000002,5403.5774115957065,429.5465963370005,386.31086073528996,5762.991652441508
2189,,MI,Textiles/leather,692.7788247173479,717.4166240078159,740.1103266245806,758.3586445547123,759.3066687125582,777.6340638268225,801.8233893773727,818.3554432983892,9036.551330885954,9274.944886339757,9540.204618396649,9735.99921681072,9686.335299999992,10187.511099999987,10327.102699999965,37587.70005243307,2908.664419904473,3157.1195652151614,39237.50043088597
2190,,MN,Textiles/leather,746.6487280296581,727.9681206996906,734.1419121243681,768.1242132347035,511.5861190000262,500.15811394682663,506.4202070915159,524.9096078081515,7135.177841783477,7115.059533222032,7186.858926642998,7335.109028035927,7245.969000000011,7454.015100000018,7562.893200000001,28772.205329684333,2976.8829740884294,2043.0740478465227,29398.05514178346
2191,,MO,Textiles/leather,609.7785045681394,605.1345047509185,616.0297055402218,641.882905058703,709.4220023187872,708.697505958802,724.9713021393187,747.6026069448441,6780.465614450144,6807.928249061386,6957.001149254174,7187.336321763154,6897.796700000018,7180.688600000007,7372.389200000004,27732.731334528802,2472.825619917984,2890.6934173617606,28231.340114450166
2192,,MS,Textiles/leather,333.84429589659004,362.2890048450373,378.4380867715581,387.76519724918165,426.21625921006455,474.521928348814,485.31866145688855,492.79522582811495,4015.850974458876,4477.019737873642,4643.93330769508,4708.908309346571,4614.512000000001,4841.97750000001,4882.622100000005,17845.712329374164,1462.336584762368,1878.8520748438827,18354.96257445888
2193,,MT,Textiles/leather,101.383699518943,101.22880219873309,108.31820343059513,111.28410002821302,69.74830197999302,71.10040308676308,75.21560385562213,77.31660352317604,959.7687193565897,976.699920917039,1022.3953344700491,1043.6896574071907,1002.2008999999997,1067.8566,1084.2481999999993,4002.5536321508735,422.214805176484,293.3809124455541,4114.074419356586
2194,,Mexico,Textiles/leather,434.810972746565,484.2290281774523,487.41895475527195,493.8877576914784,521.2341631889065,556.7744862164219,561.9998932054325,570.630622829908,4827.518944548612,5275.38378115567,5410.275762526483,5494.826513244038,6031.675100000014,6289.562000000024,6351.326400000006,21008.00500147472,1900.3467133707697,2210.639165440672,23500.0824445486
2195,,NC,Textiles/leather,1207.2924322924382,1223.9282427514775,1244.5675182078676,1301.978904707988,1724.9767538010167,1731.1235780286252,1824.6547886487663,1891.3981987574914,15533.39702451218,15608.78404184625,16330.471070959275,16938.25833086921,16794.423899999907,17910.580899999954,18504.18709999999,64410.910468187,4977.767097959786,7172.153319235916,68742.58892451217
2196,,ND,Textiles/leather,133.36431087951007,136.34451241933002,129.7523106101202,136.81231013815008,109.67460600000003,111.47190552141997,107.99390432816013,113.3502033783801,1995.213156001801,1978.4268521013007,1916.427048841598,1961.8420393306976,2019.1145000000004,1990.3813999999995,2025.3041000000007,7851.909096275403,536.2734440471095,442.49061922796,8030.0131560018
2197,,NE,Textiles/leather,186.8079017002926,182.04870240659702,188.66510645925322,195.88060700317567,234.8922010369969,231.51820041393012,243.42440148950772,249.82680171761834,1972.5945289409683,1907.986245240583,1981.8045662722182,2046.3172710540125,1933.7418000000016,2048.3036,2101.9827999999998,7908.702611507794,753.402317569318,959.661604658053,8056.6227289409735
2198,,NH,Textiles/leather,101.13680487941413,101.67440621741123,110.75800715282135,113.26738301058417,118.5417593322712,120.33789859461119,134.7961562221351,138.56162014111501,1944.3575848023804,1968.6912277059705,2288.5382029316374,2360.1842875357593,2398.218600000001,2997.4037999999987,3101.4935999999957,8561.771302975758,426.8366012602302,512.2374342901322,10441.473584802367
2199,,NJ,Textiles/leather,1851.1703437576136,1901.8295105537252,1916.6573084322906,1959.8749324632092,2008.9956818820801,2056.4456764813253,2101.1983378673945,2128.462527617294,17505.817373549515,18398.325719288143,18558.220697857847,18842.172584735654,20075.35639999999,20538.62869999993,20786.52289999997,73304.53637543131,7629.532095206899,8295.102223848056,78906.32537354984
2200,,NM,Textiles/leather,303.14200302077984,307.0466012612797,313.0905991903598,317.4310964703596,294.41109757327956,299.9769996154001,306.0129954020794,309.83369520207964,3245.4200535749987,3225.1183423989987,3285.5503777419985,3322.159665334001,3262.7044000000005,3384.9542999999962,3401.2420000000034,13078.248439049996,1240.7102999427798,1210.2347877928385,13294.320753575012
2201,,NV,Textiles/leather,677.388319664621,668.3124718684406,670.2877614995269,698.3776029273275,957.1931148153864,953.740846532488,973.6226331105812,1013.0951963071761,10182.96489448065,10126.116129566679,10393.200125066049,10750.472006668893,11068.186599999965,11640.823799999986,11990.732799999992,41452.753155782244,2714.366155959923,3897.6517907656366,44882.70809448052
2202,,NY,Textiles/leather,2321.541284390328,2311.2042480141276,2218.7562832343,2329.1983217329057,2252.425091426515,2215.681444101104,2242.6375578284787,2344.835095571319,29810.009866821838,29726.12077653165,30365.992511515076,31534.582620196223,37647.405099999894,39516.09399999971,41053.89799999976,121436.70577506545,9180.700137371625,9055.579188927377,148027.40696682167
2203,,OH,Textiles/leather,1509.2408067951246,1582.0166077003375,1608.1612060748646,1670.2220007059648,1554.4445092510862,1581.1224972738155,1632.3574560263296,1673.6894848049722,20012.298128813614,20649.40815342828,21154.362437078627,21706.0029228046,21008.776799999938,21901.911099999925,22336.929200000017,83522.07164212537,6369.640621276323,6441.6139473562325,85259.91522881333
2204,,OK,Textiles/leather,208.02870081600054,213.47210183890047,221.41130120440056,230.09810163670016,235.8112019600004,241.49340295380082,251.42040223790042,261.0247024845002,4155.0979523259975,4034.5679745473035,4140.138660828201,4292.440963670401,4106.789700000006,4287.318300000001,4417.9750000000095,16622.245551371896,873.0102054960007,989.7497096362007,16967.180952326013
2205,,OR,Textiles/leather,363.58470659245955,361.6634114421392,368.57591642609896,367.6177114628588,254.41161066206053,254.94087843969012,259.1111867338302,259.9371405809605,3179.5165829636035,3128.503922114201,3162.106085131986,3151.088291310578,3234.590200000001,3315.8466000000008,3288.289399999999,12621.214881520355,1461.4417459235588,1028.4008164165396,13018.242782963598
2206,,PA,Textiles/leather,1118.502891375139,1177.7789433793382,1175.4108683219345,1207.6130346027192,1856.6232738244248,1916.786770882189,1965.6501690289842,2004.3844388449313,23227.95367810991,23919.547913174778,24446.943136756123,24854.664220240575,25933.6602,26939.474700000046,27319.1015999999,96449.10894828137,4679.305737679152,7743.44465258057,103420.19017810975
2207,,RI,Textiles/leather,74.62589157836507,71.71011031093505,74.31398303530506,76.88189453334509,86.11199306206719,86.9585189429871,89.41465306614508,92.54418523161503,917.4104214887705,910.3609411511698,944.1270905458097,966.6741768820996,1033.860299999999,1086.9721999999997,1112.0911,3738.5726300678534,297.5318794579505,355.02935030281384,4150.334021488772
