orig,dest,category,ktons_2012,ton_miles_2012,million_dollars_2012,ktons_2013,ton_miles_2013,million_dollars_2013,ktons_2014,ton_miles_2014,million_dollars_2014,ktons_2015,ton_miles_2015,million_dollars_2015
Michigan,SE Asia & Oceania,Textiles/leather,1.2742,1.2107,15.5827,0.1974,0.1762,2.6648,0.1953,0.1461,2.2017,0.1919,0.1427,2.156
Michigan,SE Asia & Oceania,Nonmetal min. prods.,1.4164,2.9816,19.859,0.9574,1.9638,10.6834,0.8018,1.5362,20.1278,0.7225,1.3672,18.7681
Michigan,SE Asia & Oceania,Base metals,2.433900049,4.269800024,32.18890066,1.679100005,3.195000014,8.613400085,1.984300058,3.877600396,12.47020111,1.887000064,3.686700412,11.86330021
Michigan,SE Asia & Oceania,Articles-base metal,5.0353,10.4361,60.5686,3.0146,6.3137,27.3799,2.7113,5.697,28.5781,2.5778,5.3811,27.3567
Michigan,SE Asia & Oceania,Machinery,16.961,32.3821,408.1687,15.8073,37.9655,327.1925,12.7942,24.0968,291.8504,13.0452,24.5575,297.2605
Michigan,SE Asia & Oceania,Electronics,2.487800009,4.277,65.0568004,1.95670002,4.223200006,54.52040068,2.642100073,4.707900041,61.05409846,2.708600086,4.834600054,62.6588988
Michigan,SE Asia & Oceania,Motorized vehicles,62.37660056,64.63540052,753.7841052,65.65860028,61.79300026,836.9757027,75.85090065,71.71170054,947.0927056,78.58440077,74.61190065,979.8928066
Michigan,SE Asia & Oceania,Transport equip.,2.262600027,2.271900023,20.93330054,3.14480016,4.147700141,34.07340327,2.905300023,2.861400021,18.34840049,2.886700023,2.843300021,18.48470048
Michigan,SE Asia & Oceania,Precision instruments,1.363600086,2.254300043,116.0395007,0.768899999,1.552300005,79.85700008,1.493300144,2.58879988,88.66829986,1.5111005,2.606300204,87.8772029
Michigan,SE Asia & Oceania,Furniture,3.6646,7.9679,36.0612,2.9029,6.0582,60.2315,1.2496,2.6088,14.9902,1.2422,2.5942,14.8875
Michigan,SE Asia & Oceania,Misc. mfg. prods.,0.5513,1.1965,8.9567,0.4837,1.1256,8.4271,0.6593,1.5637,9.2544,0.6378,1.5113,9.0078
Michigan,SE Asia & Oceania,Waste/scrap,1.2049,1.9137,1.992,3.7129,5.0934,5.0468,12.5839,13.2521,53.6238,11.8858,12.485,50.7368
Michigan,SE Asia & Oceania,Mixed freight,0.1976,0.1966,88.1464,0.3623,0.7453,188.281,0.387,0.6046,187.6239,0.3729,0.5784,180.4974
Minnesota,SE Asia & Oceania,Live animals/fish,0.0286,0.0439,0.0049,0.0198,0.0296,0.0114,0.0037,0.0054,0.0021,0.0039,0.0058,0.0023
Minnesota,SE Asia & Oceania,Cereal grains,0.0998,0.1908,0.0969,1.1416,2.5707,1.837,1.8108,3.4004,1.7329,1.7694,3.3007,1.676
Minnesota,SE Asia & Oceania,Other ag prods.,10.5854,17.3829,6.4737,15.558,26.7977,12.0579,20.5831,35.1658,12.6054,19.8688,33.9804,12.1886
Minnesota,SE Asia & Oceania,Animal feed,133.6078,239.0474,56.608,208.3244,398.454,90.6918,152.5451,272.2703,64.4068,145.4587,259.5957,61.4294
Minnesota,SE Asia & Oceania,Meat/seafood,17.3704,33.8197,47.4078,15.7033,31.0558,42.2804,13.3119,25.5258,37.5278,13.1352,25.1698,37.0246
Minnesota,SE Asia & Oceania,Milled grain prods.,0.7539,1.3539,1.2044,1.3594,2.4456,2.048,1.7347,2.9016,2.5383,1.7236,2.8829,2.5322
Minnesota,SE Asia & Oceania,Other foodstuffs,74.6263,148.697,58.5589,17.8869,36.6968,13.4585,22.2378,43.1293,20.8301,22.0308,42.7022,20.6471
Minnesota,SE Asia & Oceania,Alcoholic beverages,0.0318,0.0604,0.0835,0.0041,0.008,0.0113,0.0366,0.0703,0.0986,0.0351,0.0673,0.0942
Minnesota,SE Asia & Oceania,Natural sands,0.075,0.0629,0.0118,0.1737,0.1458,0.0273,0.1809,0.1519,0.0285,0.1768,0.1483,0.0278
Minnesota,SE Asia & Oceania,Nonmetallic minerals,0.1987,0.4464,0.1308,0.2421,0.5438,0.1594,0.0656,0.1474,0.0432,0.0683,0.1535,0.045
Minnesota,SE Asia & Oceania,Metallic ores,0.0069,0.0043,0.0301,0,0,0,0.0009,0.0005,0.0037,0.0009,0.0005,0.0036
Minnesota,SE Asia & Oceania,Gasoline,0.0009,0.0012,0.0012,0.0008,0.0011,0.0011,0.0002,0.0003,0.0002,0,0,0
Minnesota,SE Asia & Oceania,Fuel oils,0.018800003,0.012700024,0.025599979,0.0213,0.0294,0.029,0.0083,0.0126,0.0116,0.0152,0.0231,0.0215
Minnesota,SE Asia & Oceania,Basic chemicals,1.350699724,2.481499613,15.15800005,1.0914,1.916400026,117.5183004,1.32540013,2.181299525,14.03630477,1.333300111,2.197200479,14.28090469
Minnesota,SE Asia & Oceania,Pharmaceuticals,0.3766,0.6441,16.1907,0.4613,0.7829,27.9147,0.3697,0.5585,37.9571,0.3656,0.5502,38.1527
Minnesota,SE Asia & Oceania,Fertilizers,0.195899664,0.356999887,0.274600202,0.20689975,0.37189981,0.32529992,0.479899705,0.85929959,0.81720002,0.476800405,0.85359964,0.81150036
Minnesota,SE Asia & Oceania,Chemical prods.,5.5427,9.8844,55.8097,5.0513,8.7925,60.8006,4.5496,7.6763,54.7349,4.5411,7.6445,55.2133
Minnesota,SE Asia & Oceania,Plastics/rubber,13.6136,24.5719,200.8045,11.278,20.5818,172.4764,11.204,19.5051,168.6841,11.3544,19.7011,171.1611
Minnesota,SE Asia & Oceania,Logs,0.2685,0.5811,0.2812,0.1668,0.3754,0.1794,0.0914,0.1917,0.0959,0.0967,0.2021,0.1013
Minnesota,SE Asia & Oceania,Wood prods.,1.5298,2.7902,2.3888,1.3864,2.5823,1.4478,0.3528,0.633,1.4254,0.3569,0.6394,1.4356
Minnesota,SE Asia & Oceania,Newsprint/paper,2.0119,3.0502,8.7042,2.8509,5.1416,15.2321,3.9885,6.6596,18.7401,3.9645,6.5715,18.5496
Minnesota,SE Asia & Oceania,Paper articles,0.2268,0.3894,1.3329,0.1763,0.3162,1.1317,0.1831,0.3448,1.1615,0.1795,0.337,1.1363
Minnesota,SE Asia & Oceania,Printed prods.,1.7113,3.2238,10.5226,2.3546,4.5004,13.3717,2.3953,4.5834,13.7025,2.3715,4.5351,13.6076
Minnesota,SE Asia & Oceania,Textiles/leather,1.7993,3.17,24.25,2.6114,4.8545,48.2093,1.8153,3.4319,27.2493,1.771,3.338,26.6593
Minnesota,SE Asia & Oceania,Nonmetal min. prods.,3.627300367,5.724000676,27.09680133,3.952900016,6.46850003,29.20710006,3.885000369,6.551200678,28.51760134,3.873600384,6.483200707,28.46830139
Minnesota,SE Asia & Oceania,Base metals,5.492700544,4.596199504,15.86729973,3.467999962,1.871200333,10.6834035,3.131799994,1.75309999,9.732099322,3.273999994,1.82679999,10.13729931
Minnesota,SE Asia & Oceania,Articles-base metal,2.758699998,3.716599874,31.1953002,2.226099973,3.186499952,32.76719991,2.148300023,3.102199965,32.27169972,2.167100031,3.10389998,33.02759976
Minnesota,SE Asia & Oceania,Machinery,16.9164,29.2215,382.3078,14.3273,25.0832,321.0782,11.755,19.2361,317.6529,11.846,19.3686,320.3425
Minnesota,SE Asia & Oceania,Electronics,3.6849,4.6596,735.3742,3.4333,4.4406,727.5164005,3.0938,3.3943,831.7154004,3.1174,3.4123,840.2085001
Minnesota,SE Asia & Oceania,Motorized vehicles,6.936,11.367,72.0968,4.0097,6.5501,45.8408,6.3645,9.6839,59.0528,6.5105,9.9169,60.4162
Minnesota,SE Asia & Oceania,Transport equip.,0.4074,0.6935,17.173,0.9098,1.5828,29.3768003,1.0798,1.7522,40.0280005,1.0621,1.728,39.7320999
Minnesota,SE Asia & Oceania,Precision instruments,1.2126,1.6463,236.3829,1.3903,2.0227,229.4156998,2.004,2.5592,374.3751981,2.0966,2.6861,390.4667015
Minnesota,SE Asia & Oceania,Furniture,0.3236,0.5471,2.9572,0.4862,0.8466,4.9262,0.7601,1.1825,8.2649,0.7789,1.2081,8.493
Minnesota,SE Asia & Oceania,Misc. mfg. prods.,1.913,3.6721,26.4295,2.6078,5.033,29.6872,2.5011,4.8041,30.2145,2.5104,4.8227,30.372
Minnesota,SE Asia & Oceania,Waste/scrap,3.3741,6.2931,2.2745,2.4024,5.1066,3.22,0.5809,1.0496,0.4885,0.5633,1.018,0.4778
Minnesota,SE Asia & Oceania,Mixed freight,0.2558,0.478,8.5539,0.2436,0.4559,8.0871,0.2331,0.4263,8.0914,0.2252,0.4118,7.8232
Mississippi,SE Asia & Oceania,Cereal grains,0.1141,0.1724,0.1682,0.0481,0.0197,0.0405,0.2525,0.0743,0.2009,0.2558,0.0754,0.2037
Mississippi,SE Asia & Oceania,Other ag prods.,28.2975,38.8368,49.0147,29.5464,25.8288,55.9555,46.2678,55.814,81.5587,44.5692,53.426,78.5943
Mississippi,SE Asia & Oceania,Animal feed,6.3002,10.2736,5.1142,5.9096,10.4686,4.9231,1.8735,2.2518,1.5861,1.8285,2.1918,1.5491
Mississippi,SE Asia & Oceania,Meat/seafood,5.0233,3.1804,8.9622,3.3341,2.2035,4.6055,0.5917,0.41,1.0666,0.574,0.3987,1.0465
Mississippi,SE Asia & Oceania,Milled grain prods.,0.1985,0.247,0.9474,0.432,0.6434,2.5271,0.5395,0.821,3.1642,0.5488,0.8352,3.2203
Mississippi,SE Asia & Oceania,Other foodstuffs,0.5884,1.0104,2.3251,0.6397,0.879,3.568,0.386,0.5903,2.0754,0.4011,0.6123,2.1601
Mississippi,SE Asia & Oceania,Gravel,0.0011,0.0003,0.0052,0,0,0,0,0,0,0,0,0
Mississippi,SE Asia & Oceania,Nonmetallic minerals,1.8623,3.4436,0.9633,3.9258,8.1901,2.3772,3.8232,7.061,1.9146,3.6225,6.7036,1.814
Mississippi,SE Asia & Oceania,Metallic ores,0.2937,0.467,0.4806,0.0853,0.1463,0.0391,0.1454,0.2688,0.5713,0.1597,0.2972,0.6417
Mississippi,SE Asia & Oceania,Fuel oils,0.0528,0.0344,0.0916,20.6858,41.4558,58.8506,0.0182,0.0131,0.0446,0.0327,0.0238,0.0808
Mississippi,SE Asia & Oceania,Basic chemicals,23.65420006,22.88380012,64.99250014,22.04690001,18.72210001,61.80630002,15.17980003,15.36880005,41.41410006,16.17560003,16.27690005,44.12470006
Mississippi,SE Asia & Oceania,Pharmaceuticals,0.401601147,0.102400195,1.494800259,2.388707657,0.552001292,6.666577907,0.384401291,0.078000222,1.531100231,0.384501293,0.077900223,1.538300692
Mississippi,SE Asia & Oceania,Fertilizers,0.3502,0.4681,0.1309,39.3551,75.409,13.1116,0.0517,0.0908,0.0181,0.0517,0.0911,0.0181
Mississippi,SE Asia & Oceania,Chemical prods.,3.445200026,4.086000008,9.237500379,4.767600003,4.533000001,12.88659997,2.355700072,2.986300022,5.794300083,2.331200073,2.934100022,5.727800083
Mississippi,SE Asia & Oceania,Plastics/rubber,6.43070035,7.981600014,17.50300246,6.781199996,5.493200003,46.34349958,6.638402166,8.050099728,19.41400336,6.556102204,7.909799742,19.24000363
Mississippi,SE Asia & Oceania,Logs,0.8828,0.7389,0.7097,1.2736,0.2841,0.891,0.5077,0.5602,0.7195,0.4929,0.5404,0.7108
Mississippi,SE Asia & Oceania,Wood prods.,9.0011,13.3273,5.3603,3.7441,5.0731,2.5523,1.3216,1.9408,0.9596,1.2227,1.7746,0.8878
Mississippi,SE Asia & Oceania,Newsprint/paper,27.9611,11.4969,25.3936,54.8716,9.9514,40.57,58.4817,12.2116,43.9466,58.5303,12.013,43.8221
Mississippi,SE Asia & Oceania,Paper articles,0.6857,0.2034,0.6503,0.2381,0.0181,0.1605,0.7242,0.369,0.9757,0.7188,0.3659,0.969
Mississippi,SE Asia & Oceania,Printed prods.,1.017199983,0.414000005,1.294999861,1.260600047,0.400700005,1.327099604,1.435999997,1.4052,3.764799957,1.463099997,1.415,3.722600039
Mississippi,SE Asia & Oceania,Textiles/leather,2.1737,1.2561,4.1209,3.7368,0.9832,4.8545,1.5557,0.762,2.8053,1.5426,0.7459,2.7498
Mississippi,SE Asia & Oceania,Nonmetal min. prods.,5.77090016,11.7167001,3.862001232,6.425000203,13.24490013,4.33910111,0.234000003,0.431700002,0.537299966,0.225700003,0.415600002,0.531599966
Mississippi,SE Asia & Oceania,Base metals,0.369700161,0.33340011,1.728500928,0.260300033,0.243500023,0.456800191,0.339100132,0.32770009,3.129900758,0.332100131,0.321200089,3.026200754
Mississippi,SE Asia & Oceania,Articles-base metal,2.266900036,2.346400028,11.1255006,2.145700037,2.563300003,8.732698157,2.553500019,2.764099997,15.80200074,2.482900002,2.643899997,15.36399988
Mississippi,SE Asia & Oceania,Machinery,3.50580265,4.252600368,50.22970656,1.4286,0.2494,41.9005,3.0118,4.3275,43.8573,3.0034,4.3044,43.4053
Mississippi,SE Asia & Oceania,Electronics,1.668299992,2.397400029,96.0190069,1.689899611,1.023100024,96.8257502,1.127599969,1.381300003,78.44394817,1.119899961,1.367900003,77.99264793
Mississippi,SE Asia & Oceania,Motorized vehicles,0.269300209,0.440299636,4.926300148,0.139599999,0.1212,2.045399957,0.080600039,0.1343,1.550599936,0.082899959,0.1374,1.598900082
Mississippi,SE Asia & Oceania,Transport equip.,0.1887,0.1064,20.4528,0.5129,0.1737,9.7122,13.9157,11.8371,582.0236,12.5013,10.6732,526.3964
Mississippi,SE Asia & Oceania,Precision instruments,0.2936,0.3809,23.452,2.394,1.6712,85.4146,3.6465,4.8565,213.3287,3.6525,4.8159,213.9541
Mississippi,SE Asia & Oceania,Furniture,0.1649,0.2764,1.8102,2.0397,3.8444,18.2538005,1.8965,3.5697,16.5259,1.8567,3.4936,16.1806
Mississippi,SE Asia & Oceania,Misc. mfg. prods.,0.0963,0.1547,1.4778,0.3334,0.5914,3.8294,0.1723,0.3206,1.8501,0.1643,0.3057,1.7664
Mississippi,SE Asia & Oceania,Waste/scrap,0.023,0.0297,0.36430009,0.4639,0.6386,0.66340009,0.1818,0.2582,1.11120009,0.1843,0.2614,1.10179965
Mississippi,SE Asia & Oceania,Mixed freight,0.0219,0.0394,0.5304,0.0334,0.0597,0.9346,0.041,0.075,0.549,0.0393,0.0718,0.5452
Missouri,SE Asia & Oceania,Live animals/fish,0,0,0.0275,0,0,0.0275,0.0009,0.0009,7.7,0.0009,0.0009,7.5968
Missouri,SE Asia & Oceania,Cereal grains,2.3817,4.641,1.6564,1.3006,2.2304,1.0045,2.1811,2.6164,2.7545,2.1013,2.5153,2.6993
Missouri,SE Asia & Oceania,Other ag prods.,94.2156,157.7328,61.3457,8.9744,15.03,5.979,4.297,7.1431,3.1189,3.992,6.6342,2.9113
Missouri,SE Asia & Oceania,Animal feed,194.8714,347.6251,75.06539979,179.9457,299.5379,98.42199951,90.8584,151.0154,50.42539997,79.8045,132.6364,44.30139996
Missouri,SE Asia & Oceania,Meat/seafood,11.6439,20.8888,27.0603,8.08,14.1287,19.5704,8.0734,14.8208,18.0667,7.8166,14.3135,17.5289
Missouri,SE Asia & Oceania,Milled grain prods.,1.9715,2.9793,2.1874,3.9171,5.5465,3.5239,3.1341,3.9043,1.7407,3.0044,3.7329,1.6595
Missouri,SE Asia & Oceania,Other foodstuffs,16.2209,21.0072,19.08380002,5.6018,7.4261,10.5251,4.192,4.7556,5.2866,3.915,4.4411,4.9532
Missouri,SE Asia & Oceania,Alcoholic beverages,0.1445,0.2466,0.4276,0.3534,0.6175,1.0684,0.7465,1.3043,2.257,0.6897,1.2051,2.0853
Missouri,SE Asia & Oceania,Natural sands,0.0659,0.1098,0.0364,0,0,0,0,0,0,0,0,0
Missouri,SE Asia & Oceania,Nonmetallic minerals,0.8874,1.5043,0.2709,0.4563,0.8144,0.1251,0.4919,0.8735,0.1397,0.4789,0.8522,0.1377
Missouri,SE Asia & Oceania,Metallic ores,0.0066,0.0069,0.0031,0.0018,0.0019,0.0008,0.0035,0.0038,0.0017,0.0036,0.0038,0.0017
Missouri,SE Asia & Oceania,Gasoline,0.022,0.0226,0.0086,0,0,0,0,0,0,0,0,0
Missouri,SE Asia & Oceania,Fuel oils,0.1245,0.2317,0.259,0.07,0.1281,0.14,0.0806,0.1562,0.1845,0.1443,0.2788,0.3285
Missouri,SE Asia & Oceania,Coal-n.e.c.,0.110872155,0.201839983,0.066065059,0.06706089,0.122082384,0.039960225,0.377604068,0.687422125,0.225011612,0.369389111,0.672470598,0.220110459
Missouri,SE Asia & Oceania,Basic chemicals,7.6206,11.32,35.5629,6.5495,9.7468,37.2436,5.3519,7.4998,34.4834,5.2782,7.3758,33.9087
Missouri,SE Asia & Oceania,Pharmaceuticals,0.596599953,0.35249996,80.72499477,0.646,0.3458,86.49329926,0.8037,0.432,102.3637997,0.7914,0.4296,99.64750018
Missouri,SE Asia & Oceania,Fertilizers,0.9798,1.8768,0.8291,0.0597,0.1208,0.0673,0.1702,0.3403,0.1895,0.1627,0.3253,0.1813
Missouri,SE Asia & Oceania,Chemical prods.,4.71990005,8.371900038,32.78769996,4.762200002,8.500099997,32.91959883,7.750500002,13.5413,41.36419992,7.524300001,13.1467,40.14749988
Missouri,SE Asia & Oceania,Plastics/rubber,3.901400048,6.976900003,19.45520162,3.266000002,5.727700001,18.81069977,7.711200001,12.68,39.06680004,7.607900001,12.4473,38.36679997
Missouri,SE Asia & Oceania,Logs,1.2131,2.5358,0.5641,2.747,5.2287,1.8006,0.7796,1.4208,0.4903,0.8033,1.4687,0.505
Missouri,SE Asia & Oceania,Wood prods.,48.4565,85.9215,6.4849,35.9558,63.911,5.0301,60.5495,107.6261,8.2653,56.9527,101.233,7.7914
Missouri,SE Asia & Oceania,Newsprint/paper,0.0337,0.0439,0.0881,0.0129,0.0204,0.0613,0.0162,0.0196,0.033,0.0145,0.0178,0.0296
Missouri,SE Asia & Oceania,Paper articles,0.2861,0.5065,0.8885,0.2378,0.421,0.7745,0.3458,0.5925,0.9784,0.3273,0.5593,0.9215
Missouri,SE Asia & Oceania,Printed prods.,1.1041,1.6251,12.2511,1.5907,2.5051,15.5618,2.0409,3.3532,16.2149,1.9914,3.2676,15.8469
Missouri,SE Asia & Oceania,Textiles/leather,0.412100027,0.628899999,6.08229955,1.015099996,1.6856,14.51020027,3.760299999,6.050799996,46.17960033,3.527299999,5.666299996,43.0212997
Missouri,SE Asia & Oceania,Nonmetal min. prods.,3.629600014,6.004700021,18.72240014,1.885900004,3.101600005,9.812500065,3.407100035,5.596500051,18.06750029,3.175700033,5.206300048,17.24360027
Missouri,SE Asia & Oceania,Base metals,0.3824,0.6372,3.32739998,0.2331,0.326,5.67019998,0.4588,0.6744,9.05829976,0.4416,0.6482,8.63029964
Missouri,SE Asia & Oceania,Articles-base metal,1.926300005,2.894300039,15.03879831,1.769499999,2.739500006,14.32589552,2.606300068,3.90850008,19.92489993,2.478800066,3.697100078,19.03819987
Missouri,SE Asia & Oceania,Machinery,11.6737,19.143,141.058,9.3299,14.9059,116.7024,9.7115,15.3485,180.5471,9.6888,15.2883,179.457
Missouri,SE Asia & Oceania,Electronics,5.638000497,9.520800003,99.38873281,4.520100009,7.492700046,85.05764469,4.328899992,7.125000005,91.56829813,4.255199992,7.001000005,90.06459771
Missouri,SE Asia & Oceania,Motorized vehicles,3.402099997,5.583599997,48.67250033,4.2644,6.9584,58.85830004,4.208,6.5221,55.9018,4.4762,6.9406,59.59649996
Missouri,SE Asia & Oceania,Transport equip.,0.200200046,0.271100036,97.36369663,0.306399988,0.466900064,69.00509992,0.144100068,0.145100078,77.83079888,0.147000055,0.147900067,81.66459865
Missouri,SE Asia & Oceania,Precision instruments,0.4077,0.5103,46.9854,0.5563,0.8223,46.1141,0.4305,0.565,44.903,0.4454,0.587,46.0534
Missouri,SE Asia & Oceania,Furniture,0.365100044,0.585799998,2.32619959,0.427599963,0.711599998,2.67810024,0.4684,0.8042,2.455399974,0.4659,0.7997,2.445999974
Missouri,SE Asia & Oceania,Misc. mfg. prods.,1.548599999,2.693300003,30.56260034,1.4163,2.4358,25.96690008,1.9075,3.3206,30.70310002,1.8884,3.2847,30.41930002
Missouri,SE Asia & Oceania,Waste/scrap,14.7064,28.2591,3.1095,10.0167,19.1807,2.1501,7.9208,14.3186,1.7071,7.4675,13.4769,1.6077
Missouri,SE Asia & Oceania,Mixed freight,0.0813,0.1305,410.2554,0.115,0.2144,441.4632,0.1818,0.333,507.6746,0.1725,0.3154,479.8563
Montana,SE Asia & Oceania,Cereal grains,7.67,6.1528,2.8598,21.6721,17.3854,8.0806,6.7993,5.4544,2.5352,6.7009,5.3755,2.4985
Montana,SE Asia & Oceania,Other ag prods.,12.3057,7.9358,4.4564,14.8208,9.5661,5.3826,12.1741,7.8557,4.4176,11.7429,7.5772,4.2607
Montana,SE Asia & Oceania,Animal feed,0.271,0.3944,0.0931,0.0001,0.0001,0.019,0.0388,0.0557,0.45,0.0374,0.0535,0.4478
Montana,SE Asia & Oceania,Milled grain prods.,0.4746,0.3389,0.073,0.0312,0.0223,0.0048,0,0,0,0,0,0
Montana,SE Asia & Oceania,Other foodstuffs,0.0513,0.0863,0.2523,0.0774,0.1346,0.5409,0.1439,0.2265,0.3747,0.142,0.2234,0.3703
Montana,SE Asia & Oceania,Alcoholic beverages,0.0068,0.0119,0.0084,0,0,0,0.0522,0.0916,0.0645,0.0495,0.0869,0.0612
Montana,SE Asia & Oceania,Nonmetallic minerals,21.1037,16.3691,6.0613,16.2057,12.5669,4.6498,10.6679,8.2726,3.061,10.2973,7.9853,2.9546
Montana,SE Asia & Oceania,Gasoline,0.0295,0.05,0.0207,0.0324,0.0549,0.0228,0,0,0,0,0,0
Montana,SE Asia & Oceania,Basic chemicals,4.1214,2.5046,31.2059,3.9648,2.4143,42.927,2.3171,1.5138,17.7357,2.1487,1.4072,16.4545
Montana,SE Asia & Oceania,Fertilizers,2.088,2.4505,2.6014,3.5546,3.3348,6.4087,2.1297,2.0207,3.786,1.8124,1.7201,3.2209
Montana,SE Asia & Oceania,Chemical prods.,0.0202,0.0293,1.1052,0.0143,0.0139,0.4006,0.0137,0.0192,0.2996,0.0139,0.0193,0.3053
Montana,SE Asia & Oceania,Plastics/rubber,0.0048,0.0047,0.102,0.0494,0.0543,3.6108,0.0692,0.0606,1.2525,0.067,0.0584,1.2137
Montana,SE Asia & Oceania,Textiles/leather,0.0188,0.0173,0.6191,0.0474,0.0409,1.3619,0.0103,0.0118,0.3139,0.01,0.0117,0.3068
Montana,SE Asia & Oceania,Nonmetal min. prods.,0.0091,0.0211,0.0459,0.001,0.0009,0.0174,0.0026,0.0033,0.0369,0.0027,0.0035,0.038
Montana,SE Asia & Oceania,Base metals,0.0007,0.0018,0.0029,0,0.0001,0.0001,0,0,0,0,0,0
Montana,SE Asia & Oceania,Articles-base metal,0.0356,0.0696,0.473,0.0308,0.0339,0.522,0.1879,0.1835,2.423,0.1858,0.1819,2.3957
Montana,SE Asia & Oceania,Machinery,0.892,0.9616,23.6481,0.2633,0.2498,8.2056,0.4273,0.3869,11.6808,0.4177,0.3792,11.4528
Montana,SE Asia & Oceania,Electronics,0.0128,0.0295,0.613,0.0051,0.0068,1.6404,0.0007,0.0016,0.0533,0.0007,0.0016,0.0545
Montana,SE Asia & Oceania,Motorized vehicles,0.2207,0.4434,2.7865,0.4508,0.8985,8.4433,0.0847,0.1442,1.1906,0.0832,0.1416,1.1739
Montana,SE Asia & Oceania,Transport equip.,0.0169,0.0406,0.3618,0.156,0.3752,3.1674,0.0028,0.0067,0.5164,0.0028,0.0068,0.5519
Montana,SE Asia & Oceania,Precision instruments,0.0792,0.1239,4.1191,0.1448,0.155,3.1958,0.1363,0.1312,4.164,0.142,0.1365,4.3159
Montana,SE Asia & Oceania,Furniture,0.0062,0.0133,0.0395,0.007,0.0054,0.0204,0.002,0.0064,0.0552,0.002,0.0063,0.0549
Montana,SE Asia & Oceania,Misc. mfg. prods.,0.0516,0.0704,1.3768,0.0243,0.0258,1.4399,0.0439,0.0564,1.2692,0.043,0.0559,1.2478
Montana,SE Asia & Oceania,Waste/scrap,0.0273,0.054,0.0492,0,0,0,0.0338,0.0731,0.0789,0.0316,0.0686,0.0742
Nebraska,SE Asia & Oceania,Live animals/fish,0.0573,0.0783,0.0558,0.1062,0.1439,0.0924,0.392,0.5714,0.7232,0.3824,0.5595,0.7276
Nebraska,SE Asia & Oceania,Cereal grains,6.6533,12.5128,4.9003,6.5283,12.6241,4.5117,8.2757,16.03,5.7442,7.9892,15.4757,5.5465
Nebraska,SE Asia & Oceania,Other ag prods.,8.6476,15.2774,13.9325,6.9493,12.8418,5.8648,2.8371,4.985,3.1365,2.6181,4.6044,2.8539
Nebraska,SE Asia & Oceania,Animal feed,59.2165,88.6152,54.1741,111.423,184.0271,90.02,121.8313,180.4027,111.2141,113.8317,168.4827,103.7986
Nebraska,SE Asia & Oceania,Meat/seafood,35.717,58.1773,95.0407,33.5858,56.3828,77.8648,46.6255,76.5835,119.7714,46.0207,75.5665,118.289
Nebraska,SE Asia & Oceania,Other foodstuffs,7.7583,13.2531,18.7199,9.2207,15.8117,23.6103,7.3156,12.4666,17.3208,7.0845,12.0695,16.7786
Nebraska,SE Asia & Oceania,Metallic ores,0.0428,0.0752,0.0664,0.0217,0.0382,0.0337,0.1641,0.2883,0.2545,0.176,0.3099,0.2732
Nebraska,SE Asia & Oceania,Basic chemicals,0.15,0.2354,0.4585,0.4374,0.7039,1.2659,0.8005,1.2538,2.5424,0.7984,1.2505,2.5349
Nebraska,SE Asia & Oceania,Pharmaceuticals,0.355800496,0.248400063,16.9243009,0.46329985,0.300700517,21.02770171,0.697500732,0.648202084,29.53500451,0.687400596,0.630201843,29.43240408
Nebraska,SE Asia & Oceania,Fertilizers,0.6168,1.0426,0.6848,3.1614,5.6233,3.2826,0.0212,0.0367,0.0231,0.0202,0.0348,0.022
Nebraska,SE Asia & Oceania,Chemical prods.,0.5539,0.8577,6.5597,0.7037,1.0896,7.5929,0.839,1.3,9.0826,0.8197,1.2701,8.9257
Nebraska,SE Asia & Oceania,Plastics/rubber,0.4235,0.6804,2.117,0.5309,0.879,4.3119,0.7329,1.1849,4.7343,0.7042,1.1378,4.5974
Nebraska,SE Asia & Oceania,Logs,0.1983,0.6209,0.1373,0.0999,0.1692,0.1265,0.0745,0.1279,0.098,0.0759,0.1301,0.0998
Nebraska,SE Asia & Oceania,Wood prods.,0.0134,0.022,0.0276,0.0135,0.0215,0.0381,0,0,0,0,0,0
Nebraska,SE Asia & Oceania,Newsprint/paper,0.0264,0.0404,0.0884,0.002,0.0028,0.0059,0.0196,0.035,0.0737,0.0183,0.0329,0.0697
Nebraska,SE Asia & Oceania,Paper articles,0.0009,0.0008,0.0133,0.0003,0.0004,0.0019,0.0019,0.0015,0.0285,0.0018,0.0014,0.0281
Nebraska,SE Asia & Oceania,Printed prods.,0.008600019,0.014800033,0.059400107,0.001500005,0.00260001,0.015200031,0.002400003,0.004200005,0.015500017,0.002300003,0.004100005,0.015300017
Nebraska,SE Asia & Oceania,Textiles/leather,2.466200269,3.7987004,10.56020121,3.299500363,5.09050054,14.15520163,6.309001182,9.281101759,26.12170529,6.054901133,8.905501685,25.04830507
Nebraska,SE Asia & Oceania,Nonmetal min. prods.,0.0126,0.0178,0.1841,0.0181,0.0313,0.3226,0.0888,0.1303,0.585,0.0826,0.121,0.5355
Nebraska,SE Asia & Oceania,Base metals,1.0731,1.6463,1.2727,0.6022,0.9364,0.7064,0.0609,0.0948,0.0762,0.057,0.0884,0.0714
Nebraska,SE Asia & Oceania,Articles-base metal,1.0074,1.5343,3.3407,2.4764,3.855,7.3225,1.6474,2.4637,5.315,1.5929,2.3788,5.1534
