,fr_orig,dms_orig,dms_dest,fr_dest,fr_inmode,dms_mode,fr_outmode,sctg2,trade_type,tons_2012,tons_2013,tons_2014,tons_2015,tons_2020,tons_2025,tons_2030,tons_2035,tons_2040,tons_2045,value_2012,value_2013,value_2014,value_2015,value_2020,value_2025,value_2030,value_2035,value_2040,value_2045,tmiles_2012,tmiles_2013,tmiles_2014,tmiles_2015,tmiles_2020,tmiles_2025,tmiles_2030,tmiles_2035,tmiles_2040,tmiles_2045,curval_2013,curval_2014,curval_2015
392656,,371,201,,,1,,23,1,0.9202,0.9636,0.977,1.0222,1.157,1.266,1.3547,1.4346,1.5321,1.6289,2.0612,2.1584,2.1885,2.2897,2.5915,2.8358,3.0344,3.2135,3.4319,3.6486,0.9362,0.9803,0.9940000000000001,1.04,1.1771,1.288,1.3782,1.4595,1.5587,1.6572,2.1459,2.1764,2.2640000000000002
232744,,452,122,803.0,,2,3.0,18,3,0.0022,0.0011,0.002,0.0023,0.0026,0.0035,0.0049,0.0059,0.0066,0.0068,0.0254,0.0126,0.0234,0.0265,0.0303,0.0407,0.0561,0.0678,0.0765,0.079,0.0018,0.0009,0.0016,0.0018,0.0021,0.0028,0.0039,0.0047,0.0053,0.0055,0.0123,0.0213,0.0144
785727,,399,531,808.0,,5,3.0,30,3,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0
1493321,,92,49,,,5,,40,1,0.1088,0.11800000000000001,0.1055,0.1,0.1023,0.1029,0.1004,0.0992,0.0978,0.0978,4.8903,5.3020000000000005,4.7436,4.4945,4.5998,4.6227,4.5144,4.4596,4.3959,4.3936,0.2852,0.3092,0.2767,0.2621,0.2683,0.2696,0.2633,0.2601,0.2564,0.2562,5.3568,4.8206,4.6014
349193,,81,61,808.0,,5,3.0,21,3,0.0525,0.0043,0.0142,0.0142,0.0183,0.0249,0.0317,0.040999999999999995,0.0569,0.0647,0.2671,0.0217,0.0722,0.0721,0.0933,0.1267,0.1611,0.2087,0.2897,0.3294,0.0684,0.0055,0.0185,0.0185,0.0239,0.0325,0.0413,0.0534,0.0742,0.0843,0.0228,0.0807,0.0861
992777,,551,380,801.0,,5,5.0,33,3,0.9207,0.6158,0.41,0.4268,0.5066,0.6287,0.7502,0.8922,1.1114,1.3691,2.5979,1.7377,1.157,1.2042,1.4296,1.7741,2.1169,2.5176,3.1359,3.863,0.6155,0.4117,0.2741,0.2853,0.3387,0.4204,0.5016,0.5965,0.743,0.9153,1.7354,1.1618,1.2045
425802,,124,122,803.0,,2,3.0,23,3,0.0204,0.0188,0.0174,0.0177,0.0227,0.0314,0.0414,0.0547,0.0779,0.096,0.1448,0.1333,0.1236,0.126,0.1608,0.2228,0.2937,0.3882,0.5529,0.6813,0.0056,0.0051,0.0048,0.0049,0.0062,0.0086,0.0113,0.015,0.0213,0.0263,0.1325,0.12300000000000001,0.1246
247318,803.0,486,124,,3.0,1,,19,2,0.00045725,0.00044489999999999997,0.00038283,0.00047624,0.00060885,0.0008269,0.0011812,0.0016715999999999996,0.0018887,0.002134,0.00022116,0.00021519,0.00018517,0.00023035,0.00029449,0.00039995,0.00057131,0.00080851,0.00091352,0.0010322,0.00044763,0.00043554,0.00037478,0.00046623,0.00059605,0.00080951,0.0011564,0.0016364,0.001849,0.0020891,0.00022399,0.00020491,0.00019366
914915,,229,411,,,5,,33,1,0.1918,0.1979,0.207,0.2102,0.2077,0.2132,0.2232,0.2328,0.2457,0.2704,0.3004,0.3099,0.3242,0.3292,0.3253,0.3339,0.3496,0.3646,0.3848,0.4235,0.4809,0.4961,0.5189,0.527,0.5207,0.5344,0.5596,0.5837,0.616,0.6778,0.3095,0.3255,0.3293
404791,803.0,512,212,,3.0,1,,23,2,0.0189,0.0006,0.0242,0.0256,0.0328,0.042,0.0547,0.0717,0.0945,0.1146,0.033,0.0011,0.0423,0.0448,0.0573,0.0734,0.0954,0.1252,0.165,0.2,0.0122,0.0004,0.0156,0.0165,0.0211,0.0271,0.0352,0.0462,0.0609,0.0738,0.001,0.042,0.0443
1539637,807.0,64,429,,3.0,5,,40,2,0.7321,0.8125,0.687,0.7368,0.9469,1.1747,1.4489,1.7976,2.2727,2.7260000000000004,1.8454,2.0481,1.7318,1.8572,2.3869,2.9608,3.6524,4.531000000000001,5.7288,6.8713,2.1178,2.3503,1.9873,2.1313,2.7392,3.3977,4.1912,5.1998,6.5743,7.8854,2.0693,1.7599,1.9014
451,,209,251,,,1,,1,1,0.0212,0.0188,0.0231,0.0279,0.027999999999999997,0.0301,0.0334,0.0362,0.0391,0.0434,0.4359,0.3858,0.4755,0.5731,0.5749,0.6196,0.6868,0.7447,0.8031,0.8925,0.037000000000000005,0.0327,0.0403,0.0486,0.0488,0.0526,0.0583,0.0632,0.0681,0.0757,0.4091,0.5877,0.6307
1545931,808.0,64,362,,4.0,4,,40,2,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0004,0.0005,0.0006,0.0007,0.0161,0.0138,0.0149,0.016,0.0205,0.0255,0.0314,0.039,0.0493,0.0591,0.0005,0.0004,0.0004,0.0005,0.0006,0.0007,0.0009,0.0011,0.0014,0.0017,0.013999999999999999,0.0151,0.0164
1216424,,183,92,,,1,,36,1,0.4511,0.5129,0.6209,0.6953,0.7982,0.8395,0.8813,0.9155,0.9490000000000001,0.9887,0.2875,0.3269,0.3957,0.4431,0.5087,0.535,0.5617,0.5835,0.6049,0.6302,0.3319,0.3774,0.4569,0.5116,0.5873,0.6177,0.6485,0.6737,0.6983,0.7276,0.3301,0.4048,0.4602
217541,,12,223,,,3,,16,1,6.4239,7.1133,7.7765,8.1461,8.3565,8.4716,8.125,7.667999999999999,7.1921,6.7157,4.1071,4.5479,4.9719,5.2082,5.3428,5.4163,5.1947,4.9025,4.5983,4.2937,1.3779,1.5258,1.6680000000000001,1.7473,1.7924,1.8171,1.7428,1.6447,1.5427,1.4405,4.6742,4.7102,2.4651
691227,807.0,486,299,,3.0,2,,29,2,0.1123,0.1552,0.1159,0.1219,0.1427,0.161,0.1803,0.2024,0.23,0.2583,0.2125,0.2937,0.2194,0.2306,0.2701,0.3046,0.3412,0.38299999999999995,0.4353,0.4888,0.0925,0.1278,0.0955,0.1004,0.1176,0.1326,0.1485,0.1667,0.1895,0.2127,0.2946,0.2204,0.23199999999999998
455688,,222,559,,,2,,24,1,63.29,63.8232,62.5577,67.2672,84.4534,102.8498,124.1148,125.0568,125.8392,130.8193,80.029,80.7032,79.1031,85.05799999999999,106.7897,130.0516,156.9408,158.1319,159.1212,165.4185,77.6184,78.2723,76.7203,82.4959,103.573,126.1342,152.2134,153.3687,154.3282,160.4357,82.1034,82.1003,83.965
166736,804.0,64,560,,3.0,5,,8,2,0.1451,0.1782,0.154,0.1627,0.2287,0.3094,0.4153,0.5606,0.7736,0.9217,0.1252,0.1538,0.1329,0.1404,0.1974,0.267,0.3585,0.4839,0.6677,0.7956,0.1946,0.239,0.2065,0.2182,0.3066,0.4149,0.557,0.7518,1.0374,1.2361,0.1565,0.1363,0.1447
1360532,,551,471,,,5,,38,1,0.1031,0.0927,0.0946,0.0978,0.1152,0.1334,0.1501,0.1659,0.1834,0.2028,5.2835,4.75,4.8483,5.0131,5.9026,6.8367,7.6909,8.5012,9.3971,10.392000000000001,0.0669,0.0602,0.0614,0.0635,0.0748,0.0866,0.0974,0.1077,0.1191,0.1317,4.8004,4.9373,5.1577
778746,,249,131,808.0,,4,4.0,30,3,0.0005,0.0005,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0032,0.003,0.0004,0.0004,0.0004,0.0005,0.0005,0.0005,0.0006,0.0006,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.003,0.0004,0.0004
960484,808.0,251,441,,4.0,4,,33,2,8.3716e-06,6.6973e-06,1.6743e-05,1.6743e-05,2.0092e-05,2.344e-05,2.6789e-05,3.0138000000000002e-05,3.5161e-05,4.0184e-05,0.00095436,0.00080869,0.0018133,0.0019439,0.0023139,0.0026488,0.0030171,0.0034508000000000004,0.0039966,0.0045826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6743e-06,1.6743e-06,1.6743e-06,0.0483,0.1088,0.1161
1068057,,182,111,805.0,,4,4.0,34,3,0.0088,0.0078,0.0075,0.0079,0.0106,0.0144,0.0186,0.0244,0.0346,0.0425,1.712,1.5247,1.4634,1.5343,2.0677,2.8024,3.6238,4.7559,6.7369,8.2601,0.0045,0.004,0.0039,0.0041,0.0055,0.0074,0.0096,0.0126,0.0178,0.0219,1.5433,1.5013,1.5882
528744,,423,122,807.0,,4,4.0,24,3,0.0003,0.0002,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0037,0.002,0.0005,0.0005,0.0006,0.0008,0.0011,0.0014,0.0019,0.0024,0.0003,0.0002,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.002,0.0005,0.0005
445280,,489,483,804.0,,3,3.0,23,3,23.6064,33.0348,13.5009,13.5458,19.0628,26.2792,33.8282,43.6786,61.0995,71.9682,8.4876,11.8775,4.8542,4.8704,6.854,9.4486,12.1628,15.7045,21.9681,25.8759,1.43,2.0011,0.8178,0.8205,1.1547,1.5919,2.0492,2.6458,3.7011,4.3595,11.8089,4.8274,4.8157
884281,808.0,132,394,,3.0,1,,32,2,0.0171,0.0038,0.0005,0.0006,0.0006,0.0007,0.0007,0.0008,0.0009,0.001,0.0367,0.0081,0.0012,0.0012,0.0013,0.0014,0.0016,0.0017,0.0019,0.0021,0.0125,0.0028,0.0004,0.0004,0.0004,0.0005,0.0005,0.0006,0.0007,0.0007,0.0076,0.0011,0.001
943919,804.0,451,531,,3.0,5,,33,2,0.0495,0.0459,0.1579,0.1692,0.2014,0.2306,0.2627,0.3004,0.348,0.39899999999999997,0.4149,0.3845,1.3232,1.4185,1.6884,1.9325,2.2018,2.5178,2.9165,3.3439,0.1626,0.1507,0.5185,0.5558,0.6616,0.7572,0.8627,0.9865,1.1427,1.3102,0.384,1.3287,1.4189
1460692,807.0,12,11,,3.0,4,,39,2,6.4943e-06,4.9332e-06,3.9028e-06,4.2151e-06,6.026e-06,8.3052e-06,1.1334e-05,1.5549e-05,2.1762e-05,2.5696e-05,1.4768e-05,1.124e-05,8.8672e-06,9.6166e-06,1.3707000000000001e-05,1.889e-05,2.5759000000000002e-05,3.5344e-05,4.9519e-05,5.8418e-05,1.7172e-06,1.3113999999999998e-06,1.0303000000000001e-06,1.124e-06,1.5924e-06,2.2168e-06,2.9974e-06,4.1214e-06,5.7762e-06,6.8065e-06,0.0362,0.028999999999999998,0.0319
93069,,279,531,805.0,,1,3.0,5,3,0.2694,0.1358,0.0236,0.0231,0.0279,0.0331,0.0378,0.0434,0.054000000000000006,0.068,0.2974,0.1499,0.0261,0.0256,0.0308,0.0365,0.0418,0.0479,0.0596,0.0751,0.4711,0.2375,0.0413,0.0405,0.0487,0.0578,0.0662,0.0759,0.0944,0.1189,0.1531,0.0298,0.027999999999999997
1476307,,209,341,804.0,,1,3.0,39,3,0.00019998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014099,9.999e-05,9.999e-05,9.999e-05,0.00019998,0.00029997,0.00039996,0.00049995,0.00079992,0.00089991,0.00029997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0002
426629,,132,123,806.0,,1,4.0,23,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0007,0.0008
7082,,311,512,807.0,,1,3.0,1,3,0.0384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117337,,372,371,,,5,,35,1,0.3341,0.3493,0.3535,0.3699,0.4467,0.5181,0.5853,0.6556,0.735,0.8296,39.652,41.45399999999999,41.9578,43.8966,53.0118,61.4916,69.4639,77.8057,87.2256,98.4535,0.0311,0.0325,0.0329,0.0345,0.0416,0.0483,0.0545,0.0611,0.0685,0.0773,41.3668,41.8177,43.4935
1337420,,483,489,803.0,,3,3.0,37,3,0.0016,0.0123,0.0028,0.0028,0.0031,0.0035,0.0031,0.0027,0.0023,0.0019,0.001,0.0077,0.0017,0.0018,0.002,0.0022,0.0019,0.0017,0.0015,0.0012,0.0001,0.0008,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0078,0.0018,0.0018
1552123,,91,223,802.0,,4,4.0,40,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069967,,209,64,808.0,,4,4.0,34,3,0.0046,0.0019,0.0017,0.0017,0.0021,0.0028,0.0035,0.0044,0.0061,0.0069,0.1643,0.0672,0.0614,0.0601,0.0753,0.0993,0.1237,0.1567,0.2163,0.245,0.0064,0.0026,0.0024,0.0023,0.0029,0.0038,0.0048,0.0061,0.0084,0.0095,0.068,0.063,0.0622
164444,801.0,261,559,,2.0,2,,8,2,0.0116,0.0185,0.0229,0.0242,0.034,0.0461,0.0618,0.0835,0.1152,0.1372,0.066,0.1053,0.1304,0.1378,0.1937,0.2621,0.3518,0.4749,0.6554,0.7808,0.0074,0.0118,0.0147,0.0155,0.0218,0.0295,0.0396,0.0534,0.0737,0.0878,0.1072,0.1338,0.142
1656654,,339,131,803.0,,4,4.0,43,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079,0.0079,0.0079,0.0083,0.0097,0.0118,0.0138,0.0164,0.0209,0.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0083,0.0084
107805,806.0,488,483,,4.0,4,,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001
1625528,,512,241,,,1,,43,1,3.4489,3.056,3.1215,3.0284,3.3023,3.4104,3.5276,3.7057,3.9178,4.2637,9.7163,8.6093,8.794,8.5317,9.3033,9.6077,9.937999999999999,10.4398,11.0372,12.0118,0.7334,0.6499,0.6638,0.644,0.7023,0.7252,0.7502,0.7879999999999999,0.8331,0.9067,8.7461,9.1961,8.696
620371,,539,531,808.0,,1,3.0,27,3,5.6332,5.7432,6.8504,6.7899,7.1604,8.2005,9.3783,11.1657,14.3682,16.9016,1.4629,1.4915,1.7790000000000001,1.7633,1.8595,2.1296,2.4355,2.8997,3.7313,4.3892,0.9805,0.9996,1.1923,1.1818,1.2463,1.4273,1.6323,1.9434,2.5008,2.9418,1.5649,1.8771,1.8142
746024,804.0,341,331,,3.0,3,,30,2,0.0141,0.0116,0.0195,0.0211,0.0259,0.0315,0.0382,0.0468,0.0591,0.0693,0.3364,0.2771,0.4663,0.5027,0.6179,0.7509999999999999,0.9113,1.1175,1.4099,1.6532,0.0057,0.0047,0.0079,0.0085,0.0104,0.0127,0.0154,0.0188,0.0238,0.0279,0.28,0.4799,0.5141
747669,804.0,471,311,,4.0,4,,30,2,0.0016,0.0024,0.003,0.0033,0.004,0.0049,0.0059,0.0073,0.0092,0.0107,0.0984,0.1505,0.1867,0.2012,0.2473,0.3006,0.3648,0.4473,0.5644,0.6618,0.0009,0.0013,0.0017,0.0018,0.0022,0.0027,0.0032,0.004,0.005,0.0059,0.1521,0.1921,0.2058
405266,804.0,61,339,,4.0,4,,23,2,0.0002,0.0002,0.0003,0.0003,0.0004,0.0005,0.0006,0.0008,0.0011,0.0013,0.0049,0.0049,0.0067,0.0071,0.0091,0.0117,0.0152,0.0199,0.0262,0.0318,0.0005,0.0005,0.0007,0.0007,0.0009,0.0012,0.0016,0.0021,0.0027,0.0033,0.0048,0.0067,0.006999999999999999
1304339,804.0,373,394,,4.0,4,,37,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0002,0.0005,0.0005,0.0007,0.0009,0.0011,0.0014,0.0018,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0005,0.0005
982591,,394,101,806.0,,2,3.0,33,3,0.0012,0.0001,0.0019,0.0019,0.0023,0.0031,0.0038,0.0047,0.0064,0.0078,0.001,0.0001,0.0016,0.0016,0.002,0.0025,0.0032,0.004,0.0053,0.0065,0.0008,0.0001,0.0013,0.0013,0.0016,0.0021,0.0026,0.0033,0.0044,0.0055,0.0001,0.0016,0.0016
1444469,,560,63,,,1,,39,1,0.0611,0.0578,0.0649,0.0672,0.0915,0.1198,0.1483,0.1791,0.2159,0.2458,0.2473,0.2338,0.2626,0.2721,0.3704,0.4847,0.6003,0.725,0.8737,0.9947,0.0684,0.0647,0.0726,0.0753,0.1025,0.1341,0.1661,0.2006,0.2417,0.2752,0.2354,0.2683,0.2819
1061159,,65,531,803.0,,4,4.0,34,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0024,0.0024,0.0032,0.0044,0.0057,0.0074,0.0104,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0025,0.0025
932489,801.0,539,89,,5.0,5,,33,2,0.0884,0.1054,0.08,0.0858,0.1021,0.1168,0.1331,0.1522,0.1763,0.2022,0.3668,0.4373,0.332,0.3558,0.4236,0.4848,0.5523,0.6316,0.7316,0.8389,0.107,0.1276,0.0969,0.1038,0.1236,0.1415,0.1612,0.1843,0.2135,0.2448,0.4367,0.3333,0.3559
1175412,,99,363,802.0,,4,4.0,35,3,0.0035,0.0023,0.0028,0.0027,0.0037,0.0052,0.0069,0.0094,0.0141,0.0162,0.2651,0.1746,0.2115,0.2021,0.2767,0.3924,0.5241,0.7138,1.0715,1.2308,0.0004,0.0003,0.0003,0.0003,0.0004,0.0006,0.0008,0.0011,0.0016,0.0018,0.1742,0.2108,0.2003
1328056,,299,471,807.0,,4,4.0,37,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093,0.0093,0.0093,0.01,0.0102,0.011000000000000001,0.0118,0.013000000000000001,0.0153,0.0166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0095,0.0096,0.0105
433606,,291,362,801.0,,1,1.0,23,3,0.2429,0.1784,0.1325,0.1274,0.1619,0.1926,0.2216,0.2578,0.3021,0.3338,1.1391,0.8365,0.6212,0.5973,0.7594,0.9033,1.0393,1.2088,1.4168,1.5655,0.2306,0.1693,0.1258,0.1209,0.1537,0.1829,0.2104,0.2447,0.2868,0.3169,0.8316,0.6177,0.5906
91862,,202,49,802.0,,1,1.0,5,3,0.0237,0.0098,0.1005,0.1164,0.1536,0.196,0.23800000000000002,0.2876,0.369,0.4617,0.1166,0.0482,0.4946,0.5726,0.7558,0.9642,1.1708,1.4147,1.8154,2.2714,0.0276,0.0114,0.11699999999999999,0.1355,0.1788,0.2281,0.27699999999999997,0.3347,0.4294,0.5373,0.0492,0.5657,0.6286
1505314,,311,411,,,1,,40,1,0.0878,0.0911,0.0865,0.0838,0.086,0.0891,0.0924,0.0963,0.1026,0.1127,0.4079,0.4233,0.4017,0.3893,0.3996,0.4137,0.4295,0.4474,0.4766,0.5238,0.15,0.1556,0.1477,0.1431,0.1469,0.1521,0.1579,0.1645,0.1753,0.1926,0.4276,0.4083,0.3985
981942,,392,211,804.0,,4,4.0,33,3,0.4901,0.3425,0.0768,0.0729,0.0884,0.109,0.127,0.1485,0.1837,0.2224,2.9352,2.0513,0.4602,0.4366,0.5292,0.6528,0.7606,0.8892,1.1,1.3319999999999999,0.1434,0.1002,0.0225,0.0213,0.0259,0.0319,0.0372,0.0434,0.0537,0.0651,2.0486,0.4621,0.4367
1644070,807.0,61,11,,7.0,7,,43,2,0.0229,0.0242,0.0157,0.0159,0.0203,0.0253,0.0313,0.0392,0.0502,0.0624,0.3082,0.3257,0.2112,0.214,0.273,0.3402,0.4216,0.5271,0.6759,0.84,0.052000000000000005,0.055,0.0357,0.0361,0.0461,0.0574,0.0712,0.08900000000000001,0.1141,0.1418,0.3309,0.2209,0.2181
320525,,491,61,806.0,,4,4.0,20,3,0.0002,0.0,0.0004,0.0004,0.0004,0.0005,0.0005,0.0007,0.001,0.0011,0.0054,0.0011,0.0104,0.0104,0.0102,0.0124,0.0147,0.0187,0.026000000000000002,0.0302,0.0001,0.0,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0005,0.0005,0.0011,0.0098,0.0087
945135,804.0,512,190,,4.0,4,,33,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0005,0.0005,0.0006,0.0007,0.0008,0.001,0.0011,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0005
1224859,,364,419,,,1,,36,1,0.0006,0.0007,0.0006,0.0006,0.0006,0.0006,0.0007,0.0007,0.0007,0.0007,0.0032,0.0035,0.0034,0.0033,0.0035,0.0034,0.0035,0.0035,0.0036,0.0037,0.0017,0.0018,0.0018,0.0017,0.0018,0.0018,0.0018,0.0018,0.0019,0.0019,0.0035,0.0035,0.0035
698702,,183,131,807.0,,4,4.0,29,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0003,0.0003,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001
545829,,12,279,,,1,,26,1,0.2244,0.2684,0.2792,0.2804,0.3404,0.371,0.3976,0.406,0.4072,0.3869,0.8528,1.0201,1.0609,1.0655,1.2938,1.4098,1.511,1.5429,1.5476,1.4703,0.2887,0.3454,0.3592,0.3607,0.43799999999999994,0.4773,0.5115,0.5224,0.5239,0.4978,1.0869,1.1792,1.1721
675221,,499,62,,,5,,29,1,0.1325,0.11699999999999999,0.131,0.1222,0.1153,0.1142,0.1049,0.1123,0.1201,0.1289,2.3739,2.0959,2.3475,2.189,2.0663,2.0456,1.8795,2.0123,2.1512,2.3085,0.1079,0.0953,0.1067,0.0995,0.094,0.09300000000000001,0.0855,0.0915,0.0978,0.105,2.1027,2.3587,2.202
851299,,42,392,,,5,,32,1,0.1496,0.1354,0.1456,0.1536,0.1697,0.1904,0.2143,0.244,0.2776,0.2968,0.9328,0.8443,0.9079,0.9575,1.0578,1.1869,1.3362,1.5212,1.7312,1.8507,0.307,0.2779,0.2988,0.3152,0.3482,0.3907,0.4398,0.5007,0.5698,0.6091,0.7986,0.8686,0.8295
129256,,559,11,,,1,,7,1,9.2302,9.4814,10.0473,10.8436,12.747,14.6712,16.4305,18.2669,20.3337,22.5022,26.084,26.794,28.3929,30.6433,36.0224,41.4598,46.4316,51.6213,57.4617,63.5899,8.1946,8.4176,8.9199,9.6269,11.3168,13.025,14.587,16.2173,18.0522,19.9774,27.243000000000002,30.4067,30.8263
1624842,,491,241,,,1,,43,1,0.1288,0.1345,0.136,0.1395,0.157,0.1723,0.1891,0.2089,0.2327,0.2666,0.3319,0.3466,0.3504,0.3596,0.4045,0.4441,0.4874,0.5384,0.5997,0.6871,0.2775,0.2898,0.293,0.3007,0.3382,0.3713,0.4075,0.4502,0.5015,0.5745,0.3521,0.3664,0.3665
61163,805.0,341,269,,3.0,2,,4,2,0.0065,0.0019,0.0028,0.0029,0.0033,0.0037,0.0042,0.0048,0.0054,0.0061,0.0256,0.0076,0.0111,0.0113,0.0129,0.0147,0.0166,0.0187,0.0214,0.0242,0.0065,0.0019,0.0028,0.0029,0.0033,0.0038,0.0042,0.0048,0.0055,0.0062,0.0079,0.0114,0.011000000000000001
127991,,488,300,,,5,,7,1,0.0841,0.0723,0.0735,0.0764,0.0798,0.0818,0.0828,0.0827,0.0812,0.0832,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.1725,0.1483,0.1509,0.1568,0.1636,0.1678,0.1698,0.1697,0.1665,0.1707,0.0001,0.0001,0.0001
1584796,807.0,12,190,,3.0,2,,41,2,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0007,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0003,0.0004,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001
748132,804.0,486,531,,3.0,5,,30,2,0.0033,0.0016,0.0023,0.0025,0.003,0.0037,0.0044,0.0055,0.0069,0.0081,0.0116,0.0056,0.008,0.0086,0.0106,0.0129,0.0156,0.0192,0.0242,0.0284,0.0085,0.0041,0.0058,0.0063,0.0078,0.0094,0.0114,0.013999999999999999,0.0177,0.0207,0.0057,0.0082,0.0088
1412901,,402,481,802.0,,4,4.0,38,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0002,0.0003,0.0004,0.0006,0.001,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001
1400788,,202,341,804.0,,4,4.0,38,3,0.0008,0.0006,0.0007,0.0008,0.001,0.0015,0.002,0.0026,0.0038,0.0042,0.2097,0.1646,0.1882,0.2004,0.2748,0.39,0.513,0.6854,0.9976,1.1077,0.001,0.0008,0.0009,0.001,0.0013,0.0019,0.0024,0.0033,0.0047,0.0053,0.1664,0.1917,0.2061
495159,807.0,111,209,,4.0,4,,24,2,0.0002,0.0003,0.0002,0.0002,0.0003,0.0003,0.0004,0.0005,0.0006,0.0007,0.0024,0.0031,0.0024,0.0026,0.0032,0.004,0.0048,0.0059,0.0074,0.009000000000000001,0.0003,0.0003,0.0003,0.0003,0.0003,0.0004,0.0005,0.0006,0.0008,0.0009,0.0032,0.0025,0.0025
386124,,171,230,,,5,,23,1,0.134,0.1272,0.1339,0.1446,0.1706,0.1829,0.198,0.2083,0.2206,0.2386,0.9525,0.9038,0.9520000000000001,1.0276,1.2125,1.3001,1.4074,1.4809,1.568,1.6961,0.1478,0.1403,0.1477,0.1595,0.1882,0.2018,0.2184,0.2298,0.2433,0.2632,0.8986,0.9468,1.0161
732986,,551,342,,,1,,30,1,0.7214,0.6938,0.7232,0.6817,0.5607,0.4493,0.3663,0.3035,0.2579,0.2318,2.4313,2.3383,2.4373,2.2975,1.8896,1.5143,1.2343,1.0229,0.8692,0.7812,0.6915,0.6651,0.6932,0.6535,0.5375,0.4307,0.3511,0.29100000000000004,0.2472,0.2222,2.3627,2.5083,2.3495
